ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0006508	proteolysis	74/2538	346/16955	0.213872832369942	1.42876827140755	3.38090833620223	0.000780776907343004	0.00665054615718951	0.00566503545553382	ChlVi10_RagTagg295050/ChlVi10_RagTagg295010/ChlVi10_RagTagg294970/ChlVi10_RagTagg296250/ChlVi10_RagTagg296260/ChlVi10_RagTagg301600/ChlVi1_RagTagg029590/ChlVi1_RagTagg029640/ChlVi1_RagTagg045590/ChlVi1_RagTagg045610/ChlVi1_RagTagg051500/ChlVi1_RagTagg051510/ChlVi1_RagTagg055850/ChlVi1_RagTagg055700/ChlVi2_RagTagg206300/ChlVi2_RagTagg217840/ChlVi2_RagTagg217770/ChlVi2_RagTagg217780/ChlVi2_RagTagg217850/ChlVi2_RagTagg219690/ChlVi2_RagTagg219700/ChlVi2_RagTagg233950/ChlVi2_RagTagg233540/ChlVi2_RagTagg233500/ChlVi2_RagTagg236020/ChlVi2_RagTagg236030/ChlVi2_RagTagg236050/ChlVi2_RagTagg236060/ChlVi2_RagTagg236070/ChlVi2_RagTagg236080/ChlVi2_RagTagg238030/ChlVi2_RagTagg238040/ChlVi2_RagTagg238050/ChlVi3_RagTagg168720/ChlVi3_RagTagg168730/ChlVi3_RagTagg168740/ChlVi4_RagTagg120310/ChlVi4_RagTagg120360/ChlVi4_RagTagg120390/ChlVi4_RagTagg120870/ChlVi4_RagTagg125690/ChlVi4_RagTagg129210/ChlVi4_RagTagg129120/ChlVi5_RagTagg349860/ChlVi5_RagTagg349870/ChlVi5_RagTagg354920/ChlVi5_RagTagg354840/ChlVi5_RagTagg356340/ChlVi5_RagTagg356350/ChlVi6_RagTagg250210/ChlVi6_RagTagg250090/ChlVi6_RagTagg256120/ChlVi6_RagTagg257370/ChlVi6_RagTagg257390/ChlVi6_RagTagg257400/ChlVi6_RagTagg267610/ChlVi6_RagTagg267620/ChlVi6_RagTagg267640/ChlVi7_RagTagg313590/ChlVi7_RagTagg313600/ChlVi7_RagTagg313610/ChlVi7_RagTagg313620/ChlVi7_RagTagg320210/ChlVi7_RagTagg320190/ChlVi7_RagTagg321730/ChlVi8_RagTagg379920/ChlVi8_RagTagg379930/ChlVi9_RagTagg280990/ChlVi9_RagTagg281000/ChlVi9_RagTagg281010/ChlVi9_RagTagg283890/ChlVi9_RagTagg286260/ChlVi9_RagTagg286270/ChlVi9_RagTagg286750	74
GO:0043531	ADP binding	48/2538	210/16955	0.228571428571429	1.52696161206799	3.22396634466544	0.00149275496233413	0.0124920020532172	0.0106408756317816	ChlVi10_RagTagg298340/ChlVi11_RagTagg192420/ChlVi11_RagTagg192430/ChlVi11_RagTagg192660/ChlVi11_RagTagg192680/ChlVi11_RagTagg196090/ChlVi11_RagTagg197770/ChlVi11_RagTagg197780/ChlVi11_RagTagg197810/ChlVi11_RagTagg198700/ChlVi11_RagTagg198720/ChlVi11_RagTagg199350/ChlVi11_RagTagg200410/ChlVi11_RagTagg200360/ChlVi12_RagTagg091470/ChlVi1_RagTagg026890/ChlVi1_RagTagg026840/ChlVi1_RagTagg027370/ChlVi3_RagTagg176410/ChlVi3_RagTagg184880/ChlVi3_RagTagg184900/ChlVi4_RagTagg106800/ChlVi4_RagTagg106810/ChlVi4_RagTagg107400/ChlVi4_RagTagg107410/ChlVi4_RagTagg127990/ChlVi4_RagTagg128010/ChlVi4_RagTagg126140/ChlVi5_RagTagg343850/ChlVi5_RagTagg343930/ChlVi5_RagTagg347930/ChlVi6_RagTagg258430/ChlVi6_RagTagg258450/ChlVi6_RagTagg262350/ChlVi6_RagTagg262150/ChlVi6_RagTagg270890/ChlVi6_RagTagg270910/ChlVi7_RagTagg312380/ChlVi7_RagTagg312420/ChlVi7_RagTagg312590/ChlVi7_RagTagg317880/ChlVi7_RagTagg317910/ChlVi8_RagTagg381910/ChlVi8_RagTagg391050/ChlVi8_RagTagg391060/ChlVi8_RagTagg391070/ChlVi8_RagTagg391080/ChlVi9_RagTagg286500	48
GO:0016740	transferase activity	23/2538	83/16955	0.27710843373494	1.85121099053424	3.26165058762959	0.00197616692748942	0.0162522693864216	0.0138439280219767	ChlVi11_RagTagg196370/ChlVi1_RagTagg036710/ChlVi1_RagTagg036720/ChlVi2_RagTagg231740/ChlVi2_RagTagg231830/ChlVi3_RagTagg148130/ChlVi3_RagTagg148140/ChlVi3_RagTagg159510/ChlVi3_RagTagg159520/ChlVi3_RagTagg159530/ChlVi3_RagTagg165890/ChlVi3_RagTagg165900/ChlVi3_RagTagg185390/ChlVi3_RagTagg185400/ChlVi5_RagTagg351500/ChlVi6_RagTagg257790/ChlVi6_RagTagg257800/ChlVi6_RagTagg257710/ChlVi6_RagTagg257820/ChlVi6_RagTagg257830/ChlVi6_RagTagg262970/ChlVi6_RagTagg262980/ChlVi7_RagTagg324500	23
GO:0048364	root development	8/2538	18/16955	0.444444444444444	2.96909202346555	3.50694109119846	0.00266782589225874	0.021209215843457	0.0180663297265241	ChlVi10_RagTagg301460/ChlVi10_RagTagg301470/ChlVi11_RagTagg194020/ChlVi11_RagTagg194030/ChlVi6_RagTagg271850/ChlVi6_RagTagg271990/ChlVi9_RagTagg290940/ChlVi9_RagTagg290950	8
GO:0048367	shoot system development	8/2538	18/16955	0.444444444444444	2.96909202346555	3.50694109119846	0.00266782589225874	0.021209215843457	0.0180663297265241	ChlVi10_RagTagg301460/ChlVi10_RagTagg301470/ChlVi11_RagTagg194020/ChlVi11_RagTagg194030/ChlVi6_RagTagg271850/ChlVi6_RagTagg271990/ChlVi9_RagTagg290940/ChlVi9_RagTagg290950	8
GO:0042910	xenobiotic transmembrane transporter activity	16/2538	52/16955	0.307692307692308	2.05552524701461	3.19840054491297	0.0029443770735925	0.023024063345961	0.019612244183032	ChlVi1_RagTagg038360/ChlVi2_RagTagg220230/ChlVi2_RagTagg220240/ChlVi2_RagTagg220300/ChlVi2_RagTagg216280/ChlVi2_RagTagg216290/ChlVi2_RagTagg216230/ChlVi3_RagTagg150960/ChlVi3_RagTagg150970/ChlVi7_RagTagg319770/ChlVi7_RagTagg319780/ChlVi7_RagTagg319790/ChlVi8_RagTagg386540/ChlVi8_RagTagg386550/ChlVi8_RagTagg391210/ChlVi9_RagTagg285680	16
GO:0004252	serine-type endopeptidase activity	30/2538	122/16955	0.245901639344262	1.64273534085184	2.98934323209059	0.00348713493307435	0.026828441339943	0.0228528706989253	ChlVi10_RagTagg295050/ChlVi10_RagTagg295010/ChlVi10_RagTagg294970/ChlVi10_RagTagg296250/ChlVi10_RagTagg296260/ChlVi1_RagTagg045590/ChlVi1_RagTagg045610/ChlVi1_RagTagg051500/ChlVi1_RagTagg051510/ChlVi2_RagTagg217840/ChlVi2_RagTagg217770/ChlVi2_RagTagg217780/ChlVi2_RagTagg217850/ChlVi2_RagTagg219690/ChlVi2_RagTagg219700/ChlVi2_RagTagg238030/ChlVi2_RagTagg238040/ChlVi2_RagTagg238050/ChlVi4_RagTagg120310/ChlVi4_RagTagg120360/ChlVi4_RagTagg120390/ChlVi4_RagTagg120860/ChlVi4_RagTagg120870/ChlVi4_RagTagg125690/ChlVi7_RagTagg313590/ChlVi7_RagTagg313600/ChlVi7_RagTagg313610/ChlVi7_RagTagg313620/ChlVi7_RagTagg321730/ChlVi9_RagTagg283890	30
GO:0004499	N,N-dimethylaniline monooxygenase activity	9/2538	23/16955	0.391304347826087	2.6140918902251	3.24999350185901	0.00414073228563545	0.031351258734097	0.0267054747243991	ChlVi3_RagTagg153470/ChlVi3_RagTagg153480/ChlVi6_RagTagg259650/ChlVi6_RagTagg259660/ChlVi7_RagTagg309910/ChlVi7_RagTagg309880/ChlVi9_RagTagg290880/ChlVi9_RagTagg290890/ChlVi9_RagTagg291160	9
GO:0005975	carbohydrate metabolic process	78/2538	391/16955	0.199488491048593	1.3326742969775	2.79234750355644	0.00424321598455078	0.031625219134855	0.0269388383229704	ChlVi10_RagTagg295590/ChlVi10_RagTagg295560/ChlVi10_RagTagg296270/ChlVi10_RagTagg296330/ChlVi10_RagTagg296310/ChlVi10_RagTagg300090/ChlVi10_RagTagg300170/ChlVi10_RagTagg300180/ChlVi11_RagTagg201600/ChlVi11_RagTagg201640/ChlVi1_RagTagg026710/ChlVi1_RagTagg026720/ChlVi1_RagTagg035580/ChlVi1_RagTagg035590/ChlVi1_RagTagg038990/ChlVi1_RagTagg038460/ChlVi1_RagTagg038420/ChlVi1_RagTagg050360/ChlVi1_RagTagg050370/ChlVi1_RagTagg051720/ChlVi1_RagTagg051730/ChlVi1_RagTagg058230/ChlVi1_RagTagg058290/ChlVi1_RagTagg058300/ChlVi2_RagTagg206950/ChlVi2_RagTagg206860/ChlVi2_RagTagg206870/ChlVi2_RagTagg206880/ChlVi2_RagTagg211440/ChlVi2_RagTagg219350/ChlVi2_RagTagg219360/ChlVi2_RagTagg235490/ChlVi2_RagTagg235450/ChlVi2_RagTagg235460/ChlVi3_RagTagg147880/ChlVi3_RagTagg183910/ChlVi3_RagTagg183920/ChlVi3_RagTagg183930/ChlVi3_RagTagg183940/ChlVi3_RagTagg183960/ChlVi3_RagTagg180580/ChlVi3_RagTagg180530/ChlVi4_RagTagg115780/ChlVi4_RagTagg115730/ChlVi4_RagTagg119540/ChlVi4_RagTagg119550/ChlVi4_RagTagg119560/ChlVi4_RagTagg119570/ChlVi4_RagTagg119580/ChlVi4_RagTagg123860/ChlVi4_RagTagg123200/ChlVi4_RagTagg127540/ChlVi4_RagTagg127470/ChlVi5_RagTagg341930/ChlVi5_RagTagg341950/ChlVi5_RagTagg341970/ChlVi5_RagTagg341720/ChlVi5_RagTagg341530/ChlVi5_RagTagg341580/ChlVi5_RagTagg343050/ChlVi5_RagTagg353980/ChlVi5_RagTagg353990/ChlVi5_RagTagg354000/ChlVi6_RagTagg261680/ChlVi6_RagTagg261690/ChlVi6_RagTagg265980/ChlVi6_RagTagg265900/ChlVi6_RagTagg270370/ChlVi6_RagTagg270430/ChlVi7_RagTagg312160/ChlVi7_RagTagg312220/ChlVi7_RagTagg316970/ChlVi7_RagTagg316980/ChlVi9_RagTagg281890/ChlVi9_RagTagg285190/ChlVi9_RagTagg285210/ChlVi9_RagTagg286980/ChlVi9_RagTagg287080	78
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	13/2538	42/16955	0.30952380952381	2.06776051634208	2.9069169704401	0.0066572528601444	0.0488539940659827	0.0416145684860848	ChlVi1_RagTagg038360/ChlVi2_RagTagg220240/ChlVi2_RagTagg216280/ChlVi2_RagTagg216290/ChlVi2_RagTagg216230/ChlVi3_RagTagg150970/ChlVi7_RagTagg319770/ChlVi7_RagTagg319780/ChlVi7_RagTagg319790/ChlVi8_RagTagg386540/ChlVi8_RagTagg386550/ChlVi8_RagTagg391210/ChlVi9_RagTagg285680	13
