Type,Corr_Value,species_pair,tissue_time
Speciation_gene_pairs_same_direction,0.6314906773952911,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7956027511401171,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.760734129897631,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5051059623181222,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7802444278719893,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7423118347333445,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8090138916520246,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6204562905096377,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6282408623691228,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7740588162967471,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8491040613396845,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6049109313975711,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8417905919481842,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7968150559912942,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.665621461089287,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8540081585742199,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8065052580232666,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8341612169665924,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5389987045535891,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8377401524379414,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7710454493581783,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8807795964577572,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7190192313114788,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7595416522049757,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7863207646697079,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8528403059717855,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8137477349635435,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7806754183601636,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.4335809951878073,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6022780098427515,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.9031364366736232,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5728854273046293,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8555205533307605,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6345726211120243,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6688869855971363,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.830071690361108,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8452749683713559,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8504322033907314,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8012976918436154,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6380870424483318,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7038250206486775,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7401306241119865,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.688524658151731,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8419090897667708,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5568942655308389,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.829396183066123,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7550772458439318,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8643851349201033,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7265008753302936,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7729344690015189,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8356712247463995,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6765229253993195,Sb_Ta,root_d1
