Type,Corr_Value,species_pair,tissue_time
Speciation_gene_pairs_same_direction,0.7708565072302558,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7917686318131256,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6836484983314793,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6898776418242492,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5844271412680757,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6533926585094549,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7926585094549499,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8496106785317018,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5381535038932147,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8703971574607379,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7708565072302558,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6631813125695216,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7579532814238041,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7432703003337041,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6743047830923248,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6462736373748609,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.589321468298109,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6480533926585095,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.696106785317019,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5132369299221357,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8794215795328141,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.521245828698554,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7717463848720801,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5190211345939933,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7325917686318131,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6271412680756396,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.821579532814238,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7210233592880979,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6751946607341489,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7281423804226919,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8669632925472748,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5007786429365962,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8157953281423804,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7032258064516129,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.667630700778643,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5243604004449388,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7406006674082313,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7637374860956618,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.4398220244716351,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6685205784204672,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7877641824249165,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6529477196885429,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6369299221357063,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8941045606229142,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8344827586206897,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6569521690767519,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7721913236929923,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5310344827586206,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6151279199110122,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7828698553948832,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6791991101223581,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8175750834260289,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.732146829810901,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7201334816462737,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.803781979977753,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8202447163515018,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5830923248053392,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7975528364849833,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6324805339265851,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.582202447163515,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8242491657397107,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6823136818687431,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8389321468298109,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8580645161290322,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7793103448275861,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.614238042269188,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8246941045606229,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.903448275862069,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6921023359288097,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.728587319243604,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6734149054505005,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.825139043381535,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6720800889877642,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7690767519466074,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5839822024471636,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8420467185761957,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.5773081201334815,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7276974416017797,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.8206896551724139,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.6171988023507379,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7406006674082313,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7161290322580645,Sb_Ta,root_d1
Speciation_gene_pairs_same_direction,0.7312569521690767,Sb_Ta,root_d1
